Company,Time,Financial Distress,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,10,-1.1211,1.1013,-0.087797,0.81047,1.1304,-0.066506,0.072192,0.74162,-0.077669,-0.46323,-0.090942,0.78507,-2.0367,0.18953,4.2761,2.7012,-0.058835,4.3503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,1,0.35033,0.93182,-0.005828,0.89747,0.12974,-0.0072064,-0.059102,0.81831,-0.044921,-0.05684,-0.0031921,0.80775,-0.044751,0.10253,8.7528,14.986,-0.055545,1.1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1,0.071407,0.88974,0.090323,0.78566,0.8116,0.12555,-0.082656,0.52284,0.11129,0.42139,0.0021561,0.66696,13.473,0.21434,3.6654,2.5935,0.15469,2.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2,0.2443,0.72114,0.066475,0.8632,0.58824,0.066174,-0.23568,0.36721,0.11301,0.48592,0.00467,0.60948,4.6274,0.1368,6.3099,2.3543,0.1125,2.1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,3,0.44511,0.70974,0.056415,0.87502,0.49174,0.044221,-0.25028,0.34293,0.11472,0.45139,0.011012,0.61198,2.4006,0.12498,7.0013,1.794,0.089928,1.5494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,4,1.6698,0.65105,0.059892,0.88249,0.43845,0.033411,-0.30496,0.35408,0.1366,0.50966,0.014668,0.56897,2.9858,0.11751,7.5097,1.7073,0.076202,1.6748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,5,3.5907,0.65375,0.059252,0.86025,0.48721,0.032392,-0.29448,0.38261,0.12162,0.42399,0.041523,0.55602,3.6529,0.13975,6.1557,1.7244,0.066485,2.5223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,6,4.7839,0.63503,0.050237,0.84977,0.4539,0.02413,-0.27653,0.37488,0.11068,0.3344,0.067274,0.48115,1.7352,0.15023,5.6563,2.0486,0.053161,3.0053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,7,8.869,0.80714,0.040823,0.85172,0.41332,0.022982,-0.14389,0.38563,0.098768,0.27531,0.077003,0.60219,1.9039,0.14828,5.7442,2.0024,0.055603,1.3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,8,13.436,0.66719,0.052887,0.82435,0.44602,0.04979,-0.2563,0.41768,0.11858,0.3011,0.11716,0.51382,3.6398,0.17565,4.6933,1.8796,0.11163,2.7129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,9,0.96119,0.72602,0.068228,0.78743,0.36444,0.053364,-0.20618,0.41826,0.18721,0.32097,0.15988,0.54635,3.8169,0.21257,3.7044,1.4027,0.14643,1.7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,10,1.4328,0.82105,0.072478,0.75844,0.39131,0.040403,-0.12847,0.51003,0.18522,0.30004,0.10647,0.58945,3.156,0.24156,3.1397,6.1824,0.10325,2.2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,11,2.3525,0.86481,0.07455,0.73683,0.37912,0.045983,-0.098604,0.48073,0.19664,0.28328,0.13362,0.63078,3.1466,0.26317,2.7999,3.8099,0.12129,1.5554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,12,3.4458,1.044,0.096651,0.72842,0.4731,0.077565,0.030558,0.50348,0.20429,0.35588,0.15369,0.72551,5.0121,0.27158,2.6821,1.6111,0.16395,1.7846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,13,5.4151,1.1211,0.090748,0.7174,0.55809,0.066745,0.080206,0.61829,0.1626,0.32113,0.17105,0.74275,3.1136,0.2826,2.5386,5.314,0.1196,2.0755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,14,6.7645,1.8882,0.12815,0.63846,0.51381,0.083691,0.34146,0.97624,0.24941,0.35446,0.2426,0.72589,3.0995,0.36154,1.766,4.4001,0.16288,1.4276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2,0.3948,1.5786,0.13799,0.63813,1.0448,0.16306,0.31123,0.33132,0.13207,0.38132,0.076953,0.84914,21.429,0.36187,1.7634,8.7611,0.15607,1.1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,3,0.45057,1.2571,0.12131,0.70316,1.0475,0.14835,0.16407,0.12716,0.11581,0.40867,0.067814,0.80212,45.616,0.29684,2.3688,17.26,0.14162,1.1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,4,0.74552,1.3845,0.12474,0.7769,1.1077,0.16395,0.23085,0.39676,0.11261,0.56203,0.062679,0.8312,11.31,0.22194,3.5005,5.3111,0.14801,1.4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,5,0.7324,1.8222,0.15287,0.54716,1.0715,0.17645,0.38581,0.68109,0.14267,0.33758,0.18293,0.85505,12.758,0.45284,1.2083,4.4276,0.16468,1.5166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,6,0.59328,1.4017,0.11624,0.64743,1.0086,0.15349,0.24348,0.48098,0.11525,0.3297,0.14092,0.84956,16.649,0.35257,1.8363,4.3224,0.15218,1.5383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,7,0.26178,1.5982,0.13724,0.58877,0.94088,0.17598,0.33212,0.35789,0.14586,0.33373,0.14408,0.88727,12.957,0.41123,1.4317,5.5022,0.18704,1.1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,8,0.31119,1.3409,0.051438,0.64097,0.74369,0.067366,0.20389,0.37923,0.069166,0.14327,0.069019,0.80195,5.9074,0.35903,1.7852,3.6211,0.090583,0.94876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,9,0.25517,1.417,0.065411,0.61572,0.92948,0.095457,0.23638,0.39272,0.070374,0.17022,0.084738,0.80322,5.6433,0.38428,1.6023,4.7542,0.1027,1.3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,10,0.11542,1.4317,0.049459,0.60971,1.0461,0.078967,0.24176,0.29363,0.047278,0.12673,0.073488,0.80177,3.992,0.39029,1.5622,15.508,0.075484,1.4213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,11,0.13341,1.4296,0.037225,0.62803,1.2941,0.065308,0.24975,0.25144,0.028764,0.10008,0.035753,0.83114,3.3233,0.37197,1.6884,29.553,0.050464,2.2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,12,0.25681,1.275,0.03016,0.6917,1.3757,0.055057,0.17697,0.18588,0.021923,0.097828,0.033582,0.82046,3.1419,0.3083,2.2436,35.501,0.04002,2.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,13,0.050216,1.2062,0.04724,0.73708,1.3918,0.085921,0.14241,0.11584,0.033942,0.17967,0.049766,0.8329,3.2794,0.26292,2.8034,44.348,0.061733,2.0847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,14,-0.14883,1.1859,0.0046753,0.74312,1.2487,0.046454,0.12638,0.1361,0.0037441,0.0182,0.011215,0.80633,1.0984,0.25688,2.8928,31.777,0.037202,1.7326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2,0.03408,1.0643,0.24356,0.48325,0.62263,0.2575,0.024959,0.46242,0.39117,0.47132,0.011801,0.41301,12.38,0.51675,0.93518,41.652,0.41356,1.4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,3,0.034756,1.1493,0.2498,0.45453,0.60888,0.25379,0.051639,0.53845,0.41026,0.45796,0.01241,0.3976,22.168,0.54547,0.83329,731.98,0.41681,1.6453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,4,0.382,0.46846,0.22044,0.57654,0.47121,0.22899,-0.17315,0.047504,0.46782,0.52058,0.010199,0.1526,35.081,0.42346,1.3615,894.77,0.48597,1.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,5,0.27772,0.59757,0.094666,0.62431,0.28434,0.10313,-0.078226,0.05949,0.33293,0.25198,0.0967,0.11616,23.073,0.37569,1.6617,42.701,0.36269,1.7012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,6,0.3687,1.4081,0.051677,0.74718,0.20395,0.057636,0.033601,0.19972,0.25338,0.20441,0.050363,0.11593,26.698,0.25282,2.9555,2.25E+05,0.28261,1.4726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,7,0.71431,0.9636,0.07301,0.72043,0.21712,0.092486,-0.0045925,0.20279,0.33626,0.26115,0.069764,0.12159,51.1,0.27957,2.5769,2.98E+05,0.42596,1.3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,8,0.8132,0.99259,0.099928,0.72165,0.23792,0.11678,-0.00083701,0.27745,0.42,0.359,0.10859,0.11208,1091,0.27835,2.5926,112.15,0.49084,1.5941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,9,0.11325,0.47475,0.064022,0.67082,0.19479,0.077862,-0.13627,0.068709,0.32867,0.19449,0.10669,0.12317,13.819,0.32918,2.0379,3.86E+05,0.39972,1.1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,10,0.5579,0.51465,0.01393,0.7613,0.31462,0.035263,-0.18166,0.14157,0.044274,0.058355,0.022712,0.19262,0.82613,0.2387,3.1893,6.47E+05,0.11208,1.7355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,11,1.6565,0.76205,0.11796,0.63278,0.57091,0.14851,-0.062304,0.12372,0.20662,0.32123,0.1233,0.19953,4.4664,0.36722,1.7232,1.07E+06,0.26012,2.6348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,12,0.94052,1.2361,0.25721,0.57014,0.65647,0.27918,0.050847,0.54386,0.39182,0.59837,0.25734,0.26625,11.238,0.42986,1.3263,1.74E+06,0.42528,2.5772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,13,0.24201,0.7574,0.19509,0.66029,0.65584,0.19661,-0.095443,0.32384,0.29746,0.57428,0.15578,0.29798,6.8832,0.33971,1.9437,63.94,0.29977,2.5917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,14,-0.36474,0.57432,0.039514,0.76913,0.47654,0.060359,-0.22655,0.1694,0.082919,0.17115,0.04131,0.30566,1.4637,0.23087,3.3314,36.169,0.12666,1.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,10,4.1452,1.5106,0.44604,0.44184,0.91852,0.49048,0.20458,0.98418,0.48561,0.79913,0.38995,0.60525,23.973,0.55816,0.79162,2.7876,0.53399,6.3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,11,4.8843,1.6177,0.40975,0.47818,0.84331,0.5125,0.27872,1.2139,0.48588,0.78522,0.41239,0.72993,16.873,0.52182,0.91636,1.8169,0.60772,5.2619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,12,4.1512,2.2601,0.55257,0.3168,1.1443,0.61707,0.39369,1.0881,0.4829,0.8088,0.55762,0.70612,21.764,0.6832,0.46371,5.2381,0.53927,4.5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,13,2.0716,1.7611,0.38319,0.45166,1.2667,0.33549,0.33907,0.81012,0.30251,0.69882,0.43347,0.78455,54.48,0.54834,0.82369,4.6143,0.26485,13.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,14,4.2556,1.8545,0.33177,0.33838,2.2551,0.32573,0.27338,1.4156,0.14712,0.50145,0.43215,0.59331,31.004,0.66162,0.51143,6.4154,0.14444,10.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2,0.04035,1.9272,0.18505,0.35248,0.81307,0.22114,0.28483,0.95426,0.22759,0.28577,0.15323,0.59201,8.121,0.64752,0.54434,3.4075,0.27199,2.2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,3,0.06525,1.1787,0.22849,0.46829,1.0474,0.22085,0.079009,0.57374,0.21815,0.42974,0.018814,0.52115,14.375,0.53171,0.88074,10.283,0.21085,3.5363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,4,0.14936,1.2958,0.16576,0.61054,0.87353,0.13073,0.14171,0.71345,0.18976,0.42562,0.021809,0.62087,8.9304,0.38946,1.5676,3.0387,0.14966,2.5314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,5,0.10704,2.1123,0.1035,0.27458,0.70964,0.051654,0.29551,1.1528,0.14584,0.14267,0.086859,0.56118,138.17,0.72542,0.3785,5.4233,0.07279,2.5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,6,-0.0016429,1.0545,0.040355,0.56425,0.27785,-0.017083,0.030569,0.73101,0.14524,0.092612,0.038641,0.59165,-0.65432,0.43575,1.2949,3.1612,-0.061485,2.3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,7,-0.494,1.1928,0.0057898,0.59067,0.38313,-0.065046,0.11295,0.90792,0.015112,0.014145,-0.00061226,0.69877,-0.79736,0.40933,1.443,3.1452,-0.16978,2.5116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,8,-0.64064,1.0672,-0.18984,0.71984,0.25565,-0.074877,0.048294,0.77334,-0.74257,-0.67763,-0.22838,0.76743,-0.71859,0.28016,2.5694,2.4209,-0.29288,1.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,14,0.4281,1.0633,0.041116,0.71875,0.47994,0.16691,0.045138,0.94296,0.085669,0.14619,0.076723,0.7587,1.1467,0.28125,2.5556,0.88672,0.34778,6.2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,4,0.97422,1.5437,0.1648,0.531,2.0919,0.21835,0.25912,0.97334,0.078777,0.35138,0.18664,0.73572,10.87,0.469,1.1322,6.7649,0.10438,19.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,5,1.3244,2.076,0.20647,0.38993,2.439,0.25258,0.32462,1.7681,0.084654,0.33844,0.28859,0.62633,21.964,0.61007,0.63916,6.9164,0.10356,55.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,6,0.52442,1.5335,0.19541,0.5105,1.0398,0.24976,0.22779,1.095,0.18793,0.3992,0.26723,0.65474,17.708,0.4895,1.0429,4.3085,0.24021,7.7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,7,1.6488,0.8137,0.071183,0.761,0.40424,0.11777,-0.12949,0.52411,0.17609,0.29783,0.077086,0.56556,3.9286,0.239,3.1841,1.1737,0.29133,2.6657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,8,0.7758,1.5877,0.19898,0.45541,1.1723,0.31144,0.2265,1.2238,0.16974,0.36538,0.21387,0.61188,5.4658,0.54459,0.83623,3.7884,0.26567,6.7996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,9,1.1058,1.5713,0.19542,0.44441,1.0056,0.28042,0.21425,1.0114,0.19434,0.35174,0.20375,0.58928,8.7261,0.55559,0.79989,3.1236,0.27887,5.1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,10,0.27097,1.0272,0.13656,0.57887,0.74765,0.18077,0.014622,0.71093,0.18265,0.32426,0.19354,0.55199,6.1238,0.42113,1.3745,2.2385,0.24178,6.3513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,11,0.41387,1.0514,0.099134,0.58843,0.65104,0.15778,0.027588,0.72879,0.15227,0.24087,0.082762,0.56439,2.6732,0.41157,1.4297,1.8643,0.24235,2.8064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,12,0.40426,2.1356,0.15231,0.39912,0.65485,0.21116,0.39372,0.92913,0.23259,0.25349,0.16797,0.74044,4.8697,0.60088,0.66423,2.2118,0.32246,1.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,13,0.30678,1.9197,0.13682,0.48766,0.8357,0.21053,0.3972,1.1727,0.16372,0.26705,0.13893,0.82905,3.9188,0.51234,0.95183,1.9293,0.25192,1.8762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,14,0.22176,2.9495,0.13622,0.3719,0.90492,0.18436,0.57834,1.8201,0.15053,0.21688,0.13893,0.875,4.6327,0.6281,0.59211,2.2468,0.20373,2.2192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2,0.68735,1.6966,0.48177,0.46113,0.55432,0.22323,0.31406,1.3031,0.86912,0.89405,0.3681,0.76491,134.39,0.53887,0.85574,26.835,0.40271,2.1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,3,0.93491,1.2765,0.42302,0.52467,0.52986,0.27621,0.14179,0.99474,0.79836,0.88996,0.18279,0.65452,577.02,0.47533,1.1038,2.914,0.5213,2.6724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,4,2.835,0.95081,0.36529,0.6267,0.6965,0.16854,-0.030273,0.68546,0.52447,0.97855,0.17151,0.58513,209.38,0.3733,1.6788,5.4486,0.24198,8.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,5,3.7973,2.0405,0.36562,0.31843,0.9554,0.063092,0.31344,1.4383,0.38269,0.53644,0.49104,0.61468,50.818,0.68157,0.4672,4.2977,0.066037,9.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,6,4.4292,1.6987,0.27595,0.43903,0.66576,0.03888,0.25668,1.1866,0.41449,0.49192,0.43497,0.62405,10.39,0.56097,0.78263,3.2092,0.058399,5.1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,7,7.9035,1.4386,0.19755,0.54669,0.66314,0.10776,0.22118,0.99098,0.2979,0.43579,0.36313,0.7255,13.758,0.45331,1.206,2.8864,0.16251,7.1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,8,7.4431,1.244,0.29385,0.52336,0.39775,0.059437,0.12286,0.90496,0.73878,0.6165,0.41841,0.62639,18.333,0.47664,1.098,2.055,0.14943,2.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,9,2.1079,0.86502,0.21353,0.61464,0.24983,-0.033477,-0.08144,0.74771,0.85468,0.5541,0.33574,0.52189,-20.955,0.38536,1.595,2.052,-0.134,7.7694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,10,4.1368,0.881,0.26319,0.56131,0.15869,-0.025965,-0.065358,0.7793,1.6585,0.59994,0.28826,0.48388,-56.057,0.43869,1.2795,1.052,-0.16362,5.6509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,11,5.7609,1.2309,0.32404,0.49067,0.18973,-0.017384,0.11037,1.0595,1.7079,0.63621,0.40235,0.58839,-1.79E+05,0.50933,0.96335,1.0138,-0.091623,5.1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,12,2.186,1.1332,0.31006,0.4579,0.32507,0.061425,0.058981,0.98953,0.95383,0.57196,0.45519,0.5018,7.77E+05,0.5421,0.84468,2.1031,0.18896,12.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,13,2.9693,1.8489,0.30352,0.41743,0.38364,0.13828,0.33849,1.7469,0.79115,0.521,0.38755,0.73725,2.18E+06,0.58257,0.71653,1.7051,0.36044,6.5839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,14,3.8614,2.4312,0.32558,0.33198,0.57003,0.2871,0.44156,2.3521,0.57117,0.48738,0.48745,0.75009,4.90E+06,0.66802,0.49696,1.6762,0.50366,15.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1,0.25852,1.1448,0.043216,0.73897,0.94273,0.094241,0.096483,0.83465,0.045842,0.16556,0.10953,0.76267,2.0407,0.26103,2.831,2.9969,0.099966,4.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2,0.25608,1.4927,0.052326,0.6151,0.86948,0.073652,0.26607,1.049,0.060181,0.13595,0.070082,0.80611,4.2213,0.3849,1.5981,2.4919,0.084709,4.4042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,3,0.24866,1.3997,0.077429,0.65093,1.0914,0.11357,0.22704,1.0016,0.070942,0.22181,0.06239,0.79508,5.272,0.34907,1.8647,2.0844,0.10405,6.6772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,4,0.072673,1.8474,0.13224,0.49287,1.1868,0.16309,0.355,1.3042,0.11143,0.26077,0.093088,0.77393,12.067,0.50713,0.97189,3.0972,0.13742,7.3972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,5,0.28391,1.3389,0.011652,0.6306,0.55873,0.020307,0.18632,0.99026,0.020854,0.031542,0.02274,0.73612,1.7745,0.3694,1.7071,1.3419,0.036346,2.9111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,6,0.24179,1.3883,0.074863,0.63329,1.1125,0.10956,0.21804,1.0963,0.067295,0.20415,0.074041,0.77957,3.9335,0.36671,1.727,2.3036,0.098485,6.9719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,7,0.46932,1.3353,0.049494,0.64828,0.73167,0.087507,0.19663,1.075,0.067645,0.14072,0.06191,0.78304,2.5198,0.35172,1.8432,1.51,0.1196,4.1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,8,0.24621,1.5306,0.11249,0.5835,0.7315,0.042616,0.27895,1.2522,0.15378,0.27009,0.12043,0.80468,1.4566,0.4165,1.401,1.5317,0.058257,4.8891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
